"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.151","0.102","0.211","  5,000","  3,000","  7,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.132","0.091","0.182","  3,000","  2,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.182","0.155","0.212"," 45,000"," 35,000"," 54,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.205","0.158","0.260","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.139","0.116","0.163"," 23,000"," 18,000"," 29,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.160","0.134","0.188"," 15,000"," 10,000"," 20,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.199","0.153","0.251","  8,000","  4,000"," 11,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.078","0.248","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.133","0.196"," 14,000"," 10,000"," 18,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Sleep","child_short_sleep","2019/20","2021/22","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.266","0.222","0.314"," 32,000"," 21,000"," 42,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.172","0.107","0.255","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.146","0.077","0.241","  4,000","  1,000","  6,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.250","0.172","0.341","  2,000","  1,000","  4,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.122","0.212","  9,000","  5,000"," 13,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.128","0.057","0.238","  2,000","      0","  3,000",NA,NA,NA,"Low Quality Flag"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.164","0.122","0.215","  6,000","  3,000","  8,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.113","0.068","0.174","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.173","0.143","0.207"," 42,000"," 32,000"," 52,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.254","0.177","0.345","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.133","0.197"," 30,000"," 22,000"," 38,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.130","0.105","0.159"," 12,000","  7,000"," 16,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.123","0.226","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2019/20","2021/22","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.181","0.086","0.316","  2,000","  1,000","  3,000",NA,NA,NA,"Low Quality Flag"
"Sleep","child_short_sleep","2019/20","2021/22","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.167","0.131","0.207"," 15,000"," 10,000"," 20,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Sleep","child_short_sleep","2020/21","2022/23","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.339","0.277","0.406"," 40,000"," 26,000"," 55,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.197","0.121","0.293","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.139","0.075","0.229","  3,000","  1,000","  6,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.243","0.169","0.331","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.180","0.138","0.228"," 10,000","  6,000"," 14,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.136","0.069","0.232","  2,000","      0","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.186","0.135","0.247","  7,000","  4,000","  9,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.118","0.080","0.167","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.205","0.176","0.237"," 50,000"," 40,000"," 60,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.346","0.237","0.467","  6,000","  3,000","  9,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.167","0.132","0.206"," 32,000"," 23,000"," 41,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.136","0.107","0.171"," 11,000","  7,000"," 16,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.111","0.216","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.204","0.105","0.338","  2,000","      0","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2020/21","2022/23","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.142","0.103","0.189"," 13,000","  8,000"," 18,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Sleep","child_short_sleep","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All",FALSE,"0.445","0.373","0.519"," 54,000"," 36,000"," 73,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.214","0.132","0.316","  3,000","  1,000","  4,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.126","0.070","0.202","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.195","0.139","0.261","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All",FALSE,"0.189","0.146","0.239"," 10,000","  5,000"," 14,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All",FALSE,"0.135","0.088","0.196","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All",FALSE,"0.191","0.144","0.244","  7,000","  4,000"," 10,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All",FALSE,"0.171","0.115","0.240","  4,000","  2,000","  7,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All",FALSE,"0.233","0.203","0.266"," 55,000"," 44,000"," 66,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.357","0.254","0.472","  7,000","  3,000"," 11,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All",FALSE,"0.163","0.129","0.202"," 32,000"," 23,000"," 40,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All",FALSE,"0.149","0.102","0.207"," 13,000","  7,000"," 19,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All",FALSE,"0.142","0.099","0.194","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.169","0.069","0.320","  1,000","      0","  2,000",NA,NA,NA,"Low Quality Flag"
"Sleep","child_short_sleep","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All",FALSE,"0.131","0.093","0.177"," 12,000","  7,000"," 17,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Northland","All","All","All","All","All","All","All","All","All",FALSE,"0.191","0.151","0.236","  7,000","  4,000"," 10,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Waitematā","All","All","All","All","All","All","All","All","All",FALSE,"0.176","0.138","0.220"," 22,000"," 15,000"," 29,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Auckland","All","All","All","All","All","All","All","All","All",FALSE,"0.193","0.144","0.251"," 13,000","  8,000"," 19,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Counties Manukau","All","All","All","All","All","All","All","All","All",FALSE,"0.234","0.199","0.272"," 29,000"," 20,000"," 38,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Waikato","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.129","0.191"," 15,000"," 10,000"," 20,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Lakes","All","All","All","All","All","All","All","All","All",FALSE,"0.167","0.123","0.219","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","All",FALSE,"0.120","0.087","0.160","  6,000","  4,000","  9,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","All",FALSE,"0.166","0.137","0.198","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Taranaki","All","All","All","All","All","All","All","All","All",FALSE,"0.140","0.098","0.190","  4,000","  2,000","  6,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","All",FALSE,"0.170","0.121","0.229","  6,000","  3,000"," 10,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Whanganui","All","All","All","All","All","All","All","All","All",FALSE,"0.206","0.139","0.287","  3,000","  2,000","  4,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","MidCentral","All","All","All","All","All","All","All","All","All",FALSE,"0.148","0.110","0.194","  5,000","  3,000","  7,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Hutt Valley","All","All","All","All","All","All","All","All","All",FALSE,"0.158","0.116","0.208","  5,000","  3,000","  8,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Capital and Coast","All","All","All","All","All","All","All","All","All",FALSE,"0.117","0.085","0.156","  6,000","  4,000","  8,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Wairarapa","All","All","All","All","All","All","All","All","All",FALSE,"0.171","0.116","0.238","  1,000","  1,000","  2,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","All",FALSE,"0.096","0.057","0.151","  3,000","  1,000","  5,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","West Coast","All","All","All","All","All","All","All","All","All",FALSE,"0.155","0.087","0.248","  1,000","      0","  2,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Canterbury","All","All","All","All","All","All","All","All","All",FALSE,"0.134","0.109","0.163"," 13,000","  9,000"," 18,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","South Canterbury","All","All","All","All","All","All","All","All","All",FALSE,"0.146","0.086","0.226","  2,000","  1,000","  3,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2017/18","2019/20","All","All","Southern","All","All","All","All","All","All","All","All","All",FALSE,"0.139","0.110","0.173","  8,000","  5,000"," 11,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","All","Northland","All","All","All","All","All","All","All","All","All",FALSE,"0.161","0.125","0.203","  6,000","  4,000","  9,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","All","Waitematā","All","All","All","All","All","All","All","All","All",FALSE,"0.187","0.144","0.236"," 26,000"," 16,000"," 36,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","All","Auckland","All","All","All","All","All","All","All","All","All",FALSE,"0.190","0.147","0.240"," 13,000","  8,000"," 18,000",NA,NA,NA,"None"
"Sleep","child_short_sleep","2018/19","2020/21","All","All","Counties Manukau","All","All","All","All","All","All","All","All","All",FALSE,"0.237","0.203","0.274"," 29,000"," 19,000"," 38,000",NA,NA,NA,"None"
