"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waitematā","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.320","0.237"," 0.412",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waitematā","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.384","0.330"," 0.441",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waitematā","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.343","0.277"," 0.415",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waitematā","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.386","0.321"," 0.455",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waitematā","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.412","0.328"," 0.500",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waitematā","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.444","0.374"," 0.516",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Auckland","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.360","0.260"," 0.469",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Auckland","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.381","0.302"," 0.465",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Auckland","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.359","0.271"," 0.455",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Auckland","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.397","0.284"," 0.518",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Auckland","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.282","0.204"," 0.371",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Auckland","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.313","0.210"," 0.431",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Auckland","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.474","0.347"," 0.604",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.401","0.320"," 0.486",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.390","0.318"," 0.465",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.341","0.270"," 0.419",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.337","0.225"," 0.464",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.327","0.249"," 0.413",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.407","0.299"," 0.521",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.473","0.363"," 0.584",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waikato","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.374","0.275"," 0.481",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waikato","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.285","0.208"," 0.373",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waikato","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.217","0.159"," 0.283",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waikato","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.214","0.140"," 0.304",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waikato","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.310","0.230"," 0.398",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waikato","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.301","0.186"," 0.437",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Waikato","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.361","0.280"," 0.450",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Lakes","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.299","0.177"," 0.446",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Lakes","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.392","0.281"," 0.512",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Lakes","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.300","0.197"," 0.420",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Lakes","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.324","0.211"," 0.455",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Lakes","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.233","0.164"," 0.313",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Lakes","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.360","0.278"," 0.448",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Lakes","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.472","0.328"," 0.619",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.300","0.207"," 0.408",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.218","0.144"," 0.307",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.296","0.209"," 0.396",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.247","0.151"," 0.365",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.227","0.166"," 0.299",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.267","0.193"," 0.351",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.365","0.304"," 0.430",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.277","0.090"," 0.547",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.287","0.174"," 0.423",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.397","0.208"," 0.611",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.224","0.075"," 0.451",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.329","0.206"," 0.472",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.415","0.219"," 0.633",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.483","0.324"," 0.645",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Taranaki","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.402","0.224"," 0.602",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Taranaki","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.324","0.190"," 0.482",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Taranaki","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.283","0.184"," 0.401",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Taranaki","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.252","0.134"," 0.404",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Taranaki","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.256","0.162"," 0.370",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Taranaki","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.327","0.233"," 0.432",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Taranaki","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.445","0.329"," 0.565",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.305","0.167"," 0.475",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.313","0.213"," 0.427",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.287","0.193"," 0.398",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.211","0.103"," 0.360",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.296","0.190"," 0.421",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.336","0.237"," 0.446",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.590","0.491"," 0.685",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Whanganui","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.158","0.063"," 0.306",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Whanganui","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.193","0.097"," 0.327",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Whanganui","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.230","0.119"," 0.379",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Whanganui","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.308","0.149"," 0.508",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Whanganui","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.234","0.101"," 0.421",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Whanganui","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.354","0.223"," 0.503",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Whanganui","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.350","0.182"," 0.551",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","MidCentral","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.297","0.190"," 0.422",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","MidCentral","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.291","0.204"," 0.390",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","MidCentral","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.316","0.215"," 0.432",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","MidCentral","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.255","0.157"," 0.377",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","MidCentral","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.331","0.215"," 0.463",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","MidCentral","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.258","0.168"," 0.366",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","MidCentral","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.443","0.314"," 0.578",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.393","0.234"," 0.571",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.271","0.181"," 0.378",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.347","0.251"," 0.454",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.210","0.122"," 0.323",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.264","0.169"," 0.379",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.314","0.221"," 0.420",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.524","0.325"," 0.717",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.316","0.222"," 0.421",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.210","0.150"," 0.281",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.315","0.241"," 0.397",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.210","0.147"," 0.285",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.252","0.183"," 0.332",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.348","0.250"," 0.455",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.375","0.292"," 0.463",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Wairarapa","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.364","0.270"," 0.466",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Wairarapa","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.267","0.187"," 0.360",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Wairarapa","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.288","0.110"," 0.532",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Wairarapa","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.370","0.228"," 0.530",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Wairarapa","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.308","0.181"," 0.460",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Wairarapa","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.275","0.164"," 0.411",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Wairarapa","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.447","0.300"," 0.601",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.282","0.129"," 0.484",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.205","0.104"," 0.341",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.261","0.194"," 0.337",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.216","0.147"," 0.300",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.173","0.083"," 0.303",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.190","0.132"," 0.259",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.318","0.244"," 0.399",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","West Coast","All","All","All","15-24","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","West Coast","All","All","All","25-34","All","All","All","All","All","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","West Coast","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.182","0.074"," 0.345",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","West Coast","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.212","0.057"," 0.471",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","West Coast","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.261","0.153"," 0.395",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","West Coast","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.245","0.098"," 0.453",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","West Coast","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.273","0.163"," 0.407",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Canterbury","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.300","0.200"," 0.417",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Canterbury","All","All","All","25-34","All","All","All","All","All","All",TRUE,"0.314","0.239"," 0.398",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Canterbury","All","All","All","35-44","All","All","All","All","All","All",TRUE,"0.341","0.290"," 0.396",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Canterbury","All","All","All","45-54","All","All","All","All","All","All",TRUE,"0.294","0.208"," 0.392",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Canterbury","All","All","All","55-64","All","All","All","All","All","All",TRUE,"0.266","0.213"," 0.325",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Canterbury","All","All","All","65-74","All","All","All","All","All","All",TRUE,"0.350","0.270"," 0.436",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","Canterbury","All","All","All","75+","All","All","All","All","All","All",TRUE,"0.431","0.311"," 0.557",NA,NA,NA,NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_vhi","2021/22","2023/24","All","All","South Canterbury","All","All","All","15-24","All","All","All","All","All","All",TRUE,"0.430","0.255"," 0.619",NA,NA,NA,NA,NA,NA,"None"
