"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Taranaki Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.838","0.771"," 0.892","   44,000","   25,000","   62,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Taranaki Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.862","0.806"," 0.906","   58,000","   33,000","   84,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Tasman Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.794","0.692"," 0.874","   19,000","    8,000","   29,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Tasman Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.823","0.724"," 0.898","   20,000","    8,000","   32,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Waikato Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.824","0.787"," 0.857","  168,000","  120,000","  217,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Waikato Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.823","0.796"," 0.847","  168,000","  122,000","  215,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Wellington Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.839","0.808"," 0.867","  216,000","  169,000","  264,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","Wellington Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.812","0.785"," 0.837","  198,000","  154,000","  243,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","West Coast Region","All","Male","All","All","All","All","All","All","All",FALSE,"0.733","0.558"," 0.867","    7,000","    3,000","   12,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","All","All","All","West Coast Region","All","Female","All","All","All","All","All","All","All",FALSE,"0.810","0.699"," 0.894","   11,000","    2,000","   20,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.847","0.806"," 0.883","  213,000","  190,000","  235,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.835","0.807"," 0.860","  244,000","  218,000","  270,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.851","0.822"," 0.877","  219,000","  198,000","  241,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.823","0.790"," 0.852","  186,000","  166,000","  207,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.806","0.766"," 0.842","  161,000","  144,000","  178,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.865","0.825"," 0.899","  120,000","  108,000","  133,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.890","0.855"," 0.919","   95,000","   76,000","  114,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.840","0.799"," 0.877","  112,000","   96,000","  129,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.841","0.806"," 0.872","  115,000","   99,000","  130,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.810","0.765"," 0.849","  104,000","   89,000","  119,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.762","0.709"," 0.809","   96,000","   83,000","  109,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.823","0.791"," 0.851","   98,000","   85,000","  111,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.875","0.840"," 0.904","   94,000","   81,000","  107,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.848","0.812"," 0.879","   91,000","   76,000","  105,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","15-24","All","All","All","All","All","All",FALSE,"0.777","0.723"," 0.826","  105,000","   84,000","  126,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","25-34","All","All","All","All","All","All",FALSE,"0.811","0.775"," 0.845","  125,000","  108,000","  142,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","35-44","All","All","All","All","All","All",FALSE,"0.841","0.811"," 0.868","  122,000","  106,000","  139,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","45-54","All","All","All","All","All","All",FALSE,"0.837","0.807"," 0.865","  115,000","   99,000","  131,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","55-64","All","All","All","All","All","All",FALSE,"0.844","0.816"," 0.869","  106,000","   92,000","  119,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","65-74","All","All","All","All","All","All",FALSE,"0.860","0.828"," 0.888","   80,000","   70,000","   91,000",NA,NA,NA,"None"
"Life satisfaction","life_as_whole_hi_vhi","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","75+","All","All","All","All","All","All",FALSE,"0.867","0.833"," 0.897","   59,000","   50,000","   69,000",NA,NA,NA,"None"
