"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Lakes","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.470","0.385"," 0.558","   18,000","    8,000","   28,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.598","0.505"," 0.687","   22,000","   10,000","   35,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.577","0.492"," 0.659","   33,000","   19,000","   46,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.525","0.418"," 0.630","   19,000","    9,000","   28,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.513","0.455"," 0.571","   29,000","   15,000","   43,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Bay of Plenty","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.534","0.464"," 0.603","   20,000","    9,000","   32,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.568","0.180"," 0.901","    3,000","        0","    7,000",NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.346","0.210"," 0.503","    1,000","        0","    3,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.517","0.403"," 0.630","    4,000","        0","    8,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.537","0.397"," 0.672","    4,000","        0","    8,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Tairāwhiti","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.461","0.379"," 0.545","    8,000","    4,000","   13,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Taranaki","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.457","0.322"," 0.597","    7,000","    1,000","   12,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Taranaki","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.486","0.373"," 0.600","   10,000","    4,000","   17,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Taranaki","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.515","0.385"," 0.643","   15,000","    6,000","   24,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Taranaki","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.531","0.470"," 0.592","   18,000","    6,000","   29,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Taranaki","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.496","0.356"," 0.637","    9,000","    2,000","   17,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.582","0.430"," 0.724","   14,000","    1,000","   28,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.512","0.419"," 0.605","   15,000","    4,000","   25,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.479","0.357"," 0.604","   10,000","    4,000","   16,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.470","0.413"," 0.528","   11,000","    5,000","   17,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hawke's Bay","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.449","0.374"," 0.526","   16,000","    8,000","   25,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Whanganui","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Whanganui","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Whanganui","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.575","0.432"," 0.709","    7,000","    1,000","   13,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Whanganui","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.535","0.438"," 0.630","    8,000","    2,000","   14,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Whanganui","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.564","0.443"," 0.680","   12,000","    5,000","   19,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","MidCentral","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.515","0.293"," 0.732","   15,000","    6,000","   24,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","MidCentral","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.520","0.345"," 0.692","   10,000","    3,000","   17,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","MidCentral","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.531","0.385"," 0.674","   14,000","    6,000","   22,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","MidCentral","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.540","0.481"," 0.598","   23,000","   11,000","   34,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","MidCentral","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.611","0.516"," 0.699","   34,000","   18,000","   50,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.540","0.477"," 0.603","   14,000","    3,000","   26,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.581","0.387"," 0.758","   10,000","    2,000","   18,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.496","0.431"," 0.562","   14,000","    5,000","   22,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.525","0.434"," 0.615","   15,000","    7,000","   23,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Hutt Valley","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.542","0.473"," 0.610","   13,000","    5,000","   21,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.532","0.476"," 0.587","   51,000","   27,000","   74,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.513","0.403"," 0.623","   37,000","   18,000","   55,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.619","0.551"," 0.684","   50,000","   20,000","   80,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.491","0.407"," 0.575","   21,000","    7,000","   36,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Capital and Coast","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.551","0.411"," 0.685","   13,000","    3,000","   22,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.572","0.401"," 0.731","    3,000","        0","    5,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.485","0.393"," 0.578","    7,000","    1,000","   13,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.468","0.367"," 0.571","    4,000","        0","    8,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.476","0.379"," 0.573","    5,000","    1,000","    8,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Wairarapa","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.479","0.343"," 0.617","    6,000","    1,000","   10,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.569","0.390"," 0.737","   15,000","    2,000","   29,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.506","0.355"," 0.656","   18,000","    7,000","   29,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.475","0.393"," 0.558","   14,000","    5,000","   23,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.573","0.457"," 0.683","   13,000","    5,000","   21,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Nelson Marlborough","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.453","0.389"," 0.519","    6,000","    1,000","   11,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","West Coast","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.394","0.128"," 0.718","    1,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","West Coast","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","West Coast","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.534","0.400"," 0.665","    4,000","    1,000","    7,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","West Coast","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.463","0.383"," 0.543","    4,000","        0","    7,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","West Coast","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.605","0.075"," 0.982","    2,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Canterbury","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.560","0.515"," 0.604","  126,000","   85,000","  166,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Canterbury","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.504","0.436"," 0.572","   54,000","   31,000","   76,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Canterbury","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.457","0.386"," 0.528","   47,000","   28,000","   66,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Canterbury","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.519","0.441"," 0.596","   35,000","   16,000","   54,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Canterbury","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.458","0.386"," 0.531","   19,000","    9,000","   28,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.305","0.169"," 0.471","    3,000","        0","    5,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.384","0.325"," 0.446","    6,000","    1,000","   10,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.436","0.353"," 0.522","    5,000","    1,000","    9,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.485","0.349"," 0.622","   10,000","    2,000","   19,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","South Canterbury","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.318","0.135"," 0.554","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Southern","All","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.465","0.322"," 0.611","   25,000","    9,000","   41,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Southern","All","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.444","0.329"," 0.564","   22,000","    9,000","   36,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Southern","All","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.437","0.320"," 0.559","   22,000","   11,000","   33,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Southern","All","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.438","0.351"," 0.528","   43,000","   22,000","   64,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Southern","All","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.500","0.408"," 0.592","   12,000","    4,000","   20,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Area with IMPB yet to be established","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.446","0.399"," 0.494","  179,000","  121,000","  238,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Ngaa Pou Hauora oo Taamaki Makaurau","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.423","0.312"," 0.540","   12,000","    7,000","   18,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.513","0.439"," 0.586","   21,000","   11,000","   31,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Tairāwhiti Toitū Te Ora","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.489","0.327"," 0.653","    2,000","    1,000","    3,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.529","0.479"," 0.579","   61,000","   31,000","   91,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Kāhui Hauora o Te Tau Ihu","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.430","0.302"," 0.565","    5,000","    2,000","    8,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.483","0.444"," 0.522","   21,000","    8,000","   34,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Karu o te Ika Poari Hauora","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.518","0.311"," 0.720","    2,000","        0","    4,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.558","0.506"," 0.609","  112,000","   75,000","  149,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Moana a Toi","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.473","0.354"," 0.595","    9,000","    4,000","   14,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.560","0.500"," 0.618","   26,000","   14,000","   38,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Mātuku","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.569","0.477"," 0.658","    4,000","    2,000","    7,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.557","0.490"," 0.623","   81,000","   54,000","  109,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Pae Oranga o Ruahine o Tararua","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.538","0.436"," 0.638","   12,000","    7,000","   18,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.494","0.441"," 0.549","   51,000","   28,000","   73,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Punanga Ora","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.553","0.419"," 0.682","    8,000","    4,000","   13,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.485","0.465"," 0.506","  465,000","  407,000","  523,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Taumata Hauora o Te Kahu o Taonui","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.458","0.385"," 0.531","   29,000","   22,000","   37,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.492","0.447"," 0.538","   32,000","   17,000","   46,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Taura Ora o Waiariki","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.417","0.245"," 0.606","    4,000","    1,000","    7,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.496","0.470"," 0.522","  399,000","  346,000","  453,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Tauraki","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.427","0.367"," 0.490","   39,000","   31,000","   47,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.523","0.497"," 0.548","  173,000","  117,000","  228,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Te Tiratū","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.475","0.376"," 0.576","   14,000","    8,000","   20,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.498","0.450"," 0.546","   60,000","   35,000","   85,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Tihei Tākitimu","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.481","0.311"," 0.654","    6,000","    3,000","   10,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.457","0.408"," 0.506","   11,000","    4,000","   18,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Tūwharetoa","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.550","0.523"," 0.578","  218,000","  165,000","  272,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","Ātiawa Toa","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.461","0.389"," 0.535","   19,000","   14,000","   25,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Northland","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.472","0.429"," 0.516","   61,000","   38,000","   84,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Northland","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.411","0.324"," 0.502","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Waitematā","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.482","0.451"," 0.513","  254,000","  190,000","  318,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Waitematā","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.501","0.367"," 0.636","   14,000","    7,000","   21,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Auckland","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.491","0.450"," 0.531","  155,000","   99,000","  211,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Auckland","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.416","0.282"," 0.560","    7,000","    4,000","   11,000",NA,NA,NA,"None"
"Family wellbeing","fam_wellbeing_exclu_no_fam_hi","2021/22","2023/24","All","All","Counties Manukau","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.450","0.401"," 0.499","  175,000","  116,000","  233,000",NA,NA,NA,"None"
