"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All",TRUE,"0.158","0.045","0.356",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","All",TRUE,"0.185","0.081","0.337",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","All",TRUE,"0.117","0.084","0.158",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","All",TRUE,"0.199","0.118","0.303",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","All",TRUE,"0.086","0.037","0.164",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All",TRUE,"0.127","0.077","0.195",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","All",TRUE,"0.076","0.016","0.205",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","All",TRUE,"0.118","0.088","0.154",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","All",TRUE,"0.129","0.094","0.171",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","All",TRUE,"0.107","0.019","0.304",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","All","Rural","All","All","All","All","All","All","All",TRUE,"0.104","0.072","0.145",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","All","U1","All","All","All","All","All","All","All",TRUE,"0.119","0.101","0.138",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","All","U2","All","All","All","All","All","All","All",TRUE,"0.142","0.121","0.166",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","All","Rural","All","All","All","All","All","All","All",TRUE,"0.119","0.081","0.167",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","All","U1","All","All","All","All","All","All","All",TRUE,"0.124","0.108","0.142",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","All","U2","All","All","All","All","All","All","All",TRUE,"0.138","0.118","0.160",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","All","All","Male","All","All","All","All","All","All",TRUE,"0.102","0.083","0.125",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2020/21","2022/23","All","All","All","All","All","Female","All","All","All","All","All","All",TRUE,"0.142","0.122","0.163",NA,NA,NA,NA,NA,NA,"None"
"Strengths and difficulties questionnaire","sdq_emotion_total","2021/22","2023/24","All","All","All","All","All","Male","All","All","All","All","All","All",TRUE,"0.120","0.102","0.140",NA,NA,NA,NA,NA,NA,"None"
